EBayProductID,ProductIDValue,Title,Price,Condition,Notes,AverageSoldPrice,LastSoldPrice
328275932,767905202,Mr. Maybe by Jane Green (2002; Paperback; Reprint) ; Jane Green (Paperback; 2002),1.77,BRAND_NEW,Book is in perfect condition. Quick Delivery.,1.85,1.74
331914760,156949601,The Waves by Virginia Woolf (1978; Paperback) ; Virginia Woolf (Paperback; 1978),0.75,VERY_GOOD,Quick Delivery.,0.88,0.75
348050966,399154019,Innocent in Death by Nora Roberts (2007; Hardcover) ; Nora Roberts (Hardcover; 2007),0.75,BRAND_NEW,Book is in perfect condition. Quick Delivery.,0.75,0.75
327025736,826328091,The Education of Little Tree by Forrest Carter (2001; Paperback; Anniversary) ; Forrest Carter (Paperback; 2001),1.99,VERY_GOOD,Quick Delivery.,2.21,2.65
216692371,,Jurassic Park (VHS; 1997),0.75,VERY_GOOD,,0,0
232480757,,The Mask (VHS; 1995),0.75,LIKE_NEW,Comes in original box.,0.75,0.75
280012558,553295977,Carnal Innocence ; Nora Roberts (Paperback; 1992),0.75,LIKE_NEW,Book is in perfect condition. SAVE ON SHIPPING by buying more then one book from me. I have many Nora Roberts books listed on Half.com.,0.88,1
280216893,1579549276,My Prison Without Bars ; Pete Rose; Rick Hill (Hardcover; 2004),0.75,BRAND_NEW,Brand New. Book and dust jacket are in pristine condition. Quick Delivery.,0.75,0.75
332353273,465014909,The Culture of Fear by Barry Glassner (2000; Paperback) ; Barry Glassner (Paperback; 2000),0.75,LIKE_NEW,Book is in excellent condition. Quick Delivery.,0.75,0.75
345297926,006056668X,Fluke; Or; I Know Why the Winged Whale Sings by Christopher Moore (2004; Paperback; Reprint) ; Christopher Moore (Paperback; 2004),1.74,BRAND_NEW,Book is in perfect condition. Quick Delivery.,0,0
350172820,140043519,Junky by William S. Burroughs (1985; Paperback) ; William S. Burroughs (Paperback; 1985),4.99,BRAND_NEW,Book is in perfect condition. Quick Delivery.,0,0
351564275,446679593,Suzanne's Diary for Nicholas by James Patterson (2002; Paperback) ; James Patterson (Paperback; 2002),0.75,BRAND_NEW,Book is in perfect condition. Quick Delivery.,0,0
367593068,1416936467,Hatchet by Gary Paulsen (2006; Paperback; Reprint) ; Gary Paulsen (Paperback; 2006),0.75,VERY_GOOD,Quick Delivery.,0.87,0.75
345367180,60504080,Small Wonder by Barbara Kingsolver (2003; Paperback; Reprint) ; Barbara Kingsolver (Paperback; 2003),0.75,VERY_GOOD,Quick Delivery.,0,0
366800612,842329293,The Indwelling; The Beast Takes Possession by Jerry B. Jenkins and Tim LaHaye (2001; Paperback) ; Tim LaHaye; Jerry B. Jenkins (Paper...,0.75,BRAND_NEW,Book is in perfect condition. SAVE ON SHIPPING by buying more then one book from me. I have many Left Behind Series books listed on Half.com.,0,0
365420029,006103083X,A Week in the Zone by Barry Sears Ph.D. and Barry Sears (2000; Paperback; Reprint) ; Barry Sears; Barry Sears Ph.D. (Paperback; 2000),1.24,BRAND_NEW,Book is in perfect condition. Quick Delivery.,1.32,1.25
346221030,385510438,The Last Juror  by John Grisham (2004; Hardcover) ; John Grisham (Hardcover; 2004),0.75,BRAND_NEW,Book is in perfect condition. SAVE ON SHIPPING by buying more then one book from me. I have many John Grisham books listed on Half.com.,0.75,0.75
368725473,312305060,The Hours by Michael Cunningham (2002; Paperback; Reissue) ; Michael Cunningham (Paperback; 2002),0.75,BRAND_NEW,Book is in perfect condition. Quick Delivery.,0.75,0.75
364088812,679781498,Less Than Zero by Bret Easton Ellis (1998; Paperback; Reprint) ; Bret Easton Ellis (Paperback; 1998),5.69,BRAND_NEW,Book is in perfect condition. Quick Delivery.,5.99,5.99
346148505,679740759,The Murder of Helen Jewett; The Life and Death of a Prostitute in Nineteenth-Century New York by Patricia Cline Cohen (1999; Paperbac...,6.89,BRAND_NEW,Book is in perfect condition. Quick Delivery.,0,0
348367161,743204441,The Surrendered Wife; A Practical Guide for Finding Intimacy; Passion; and Peace With a Man by Laura Doyle (2001; Paperback) ; Laura ...,4.25,BRAND_NEW,Book is in perfect condition. Quick Delivery.,4.25,4.25
368775869,1400079497,The Plot Against America by Philip Roth (2005; Paperback; Reprint) ; Philip Roth (Paperback; 2005),0.75,VERY_GOOD,Quick Delivery.,0.75,0.75
372308508,64400581,Julie of the Wolves by Jean Craighead George (1974; Paperback) ; Jean Craighead George (Paperback; 1974),0.75,LIKE_NEW,Book is in perfect condition. Quick Delivery.,0.75,0.75
367593068,1416936467,Hatchet by Gary Paulsen (2006; Paperback; Reprint) ; Gary Paulsen (Paperback; 2006),3.45,BRAND_NEW,Book is in perfect condition. Quick Delivery.,2.71,1.5
366800612,842329293,The Indwelling; The Beast Takes Possession by Jerry B. Jenkins and Tim LaHaye (2001; Paperback) ; Tim LaHaye; Jerry B. Jenkins (Paper...,1.49,BRAND_NEW,Book is in perfect condition. SAVE ON SHIPPING by buying more then one book from me. I have many Left Behind Series books listed on Half.com.,0,0
367864237,038542471X,The Client by John Grisham (1993; Hardcover) ; John Grisham (Hardcover; 1993),0.75,BRAND_NEW,Book is in perfect condition. SAVE ON SHIPPING by buying more then one book from me. I have many John Grisham books listed on Half.com.,0.91,0.75
348661286,375726403,Empire Falls by Richard Russo (2002; Paperback; Reprint) ; Richard Russo (Paperback; 2002),1.49,BRAND_NEW,Book is in perfect condition. Quick Delivery.,0.75,0.75
379249341,446691828,Rich Dad's Who Took My Money?; Why Slow Investors Lose and Fast Money Wins! by Robert T. Kiyosaki and Sharon L. Lechter (2004; Paperb...,2.49,LIKE_NEW,Book is in perfect condition. Quick Delivery.,1.42,3.15
363955822,399154361,Creation in Death by Nora Roberts (2007; Hardcover) ; Nora Roberts (Hardcover; 2007),0.75,BRAND_NEW,Book is in perfect condition. Quick Delivery.,0.75,0.75
364338540,451529251,Wuthering Heights by Emily Bronte (2004; Paperback; Reprint) ; Emily Bronte (Paperback; 2004),2.75,BRAND_NEW,Book is in perfect condition. Quick Delivery.,2.87,2.86
280474257,044024157X,The Last Juror ; John Grisham (Paperback; 2004),0.75,BRAND_NEW,Brand New. Book is in pristine condition. I have many Grisham books for sale; buy more then one from me and save on shipping.,0.75,0.75
281543948,60584009,Metro Girl ; Janet Evanovich (Hardcover; 2004),0.75,BRAND_NEW,Book is in excellent condition. I have many Janet Evanovich books listed on Half.com. Buy more then one from me and save on shipping.,0.75,0.75
278522486,452282829,We Were the Mulvaneys ; Joyce Carol Oates (Paperback; 2001),0.75,BRAND_NEW,Brand New. Book is in pristine condition. Quick Delivery.,0.82,0.75
281685849,399153284,Memory in Death ; Nora Roberts (Hardcover; 2006),0.75,BRAND_NEW,Book is in perfect condition. SAVE ON SHIPPING by buying more then one book from me. I have many Nora Roberts books listed on Half.com.,0.75,0.75
278816987,345443284,While I Was Gone ; Sue Miller (Paperback; 2000),0.75,LIKE_NEW,Like New. Book is in perfect condition. Quick Delivery.,0.75,0.75
305134066,64471055,Prince Caspian (Paperback; 1994),0.75,VERY_GOOD,Quick Delivery.,0,0
326448424,515130389,Carolina Moon by Nora Roberts (2001; Paperback; Reissue) ; Nora Roberts (Paperback; 2001),0.75,LIKE_NEW,Book is in perfect condition. SAVE ON SHIPPING by buying more then one book from me. I have many Nora Roberts books listed on Half.com.,0,0
349439365,1400082315,Why Do Men Have Nipples?; Hundreds Of Questions You'd Only Ask A Doctor After Your Third Martini by Mark Leyner; Billy Goldberg and B...,0.75,LIKE_NEW,Book is in excellent condition. Quick Delivery,0.75,0.75
344662990,743417682,From a Buick 8 by Stephen King (2003; Paperback; Reprint) ; Stephen King (Paperback; 2003),0.75,LIKE_NEW,Book is in excellent condition. Quick Delivery.,0,0
347788858,60584009,Metro Girl by Janet Evanovich (2004; Hardcover) ; Janet Evanovich (Hardcover; 2004),0.75,VERY_GOOD,Book is in excellent condition. I have many Janet Evanovich books listed on Half.com. Buy more then one from me and save on shipping.,0,0
347984618,310257670,Last Light by Terri Blackstock (2005; Paperback) ; Terri Blackstock (Paperback; 2005),3.49,BRAND_NEW,Book is in perfect condition. Quick Delivery.,0,0
347905650,385472943,The Runaway Jury by John Grisham (1996; Hardcover) ; John Grisham (Hardcover; 1996),0.75,BRAND_NEW,Book is in perfect condition. SAVE ON SHIPPING by buying more then one book from me. I have many John Grisham books listed on Half.com.,0.75,0.75
328275932,767905202,Mr. Maybe by Jane Green (2002; Paperback; Reprint) ; Jane Green (Paperback; 2002),1.74,BRAND_NEW,Book is in perfect condition. Quick Delivery.,1.85,1.74
326219070,316701319,Best Friends For Never by Lisi Harrison (2004; Paperback) ; Lisi Harrison (Paperback; 2004),0.75,BRAND_NEW,Book is in perfect condition. Quick Delivery.,0,0
366880164,786884592,Life Strategies; Doing What Works; Doing What Matters by Phillip C. McGraw and Phillip C. McGraw Ph.D. (2000; Paperback; Reprint) ; P...,0.75,BRAND_NEW,Book is in perfect condition. Quick Delivery.,0.75,0.75
348097212,312368089,Dark Summer by Iris Johansen (2008; Hardcover) ; Iris Johansen (Hardcover; 2008),0.75,BRAND_NEW,Book is in excellent condition. Quick Delivery.,0.75,0.75
370079511,316601950,The Pilot's Wife by Anita Shreve (1999; Paperback) ; Anita Shreve (Paperback; 1999),0.75,BRAND_NEW,Book is in perfect condition. Quick Delivery.,0.75,0.75
320367274,,The Universe - The Complete Season 1 (DVD; 2007; 5-Disc Set) (DVD; 2007),14.89,LIKE_NEW,Discs and case are in perfect condition. Quick Delivery.,13.49,13.49
250856287,553269151,Inherit the Wind ; Jerome Lawrence (Paperback; 1999),0.75,VERY_GOOD,Book is in excellent condition. Quick Delivery.,0,0
278522486,452282829,We Were the Mulvaneys ; Joyce Carol Oates (Paperback; 2001),0.75,BRAND_NEW,Brand New. Book is in pristine condition. Quick Delivery.,0.82,0.75
282697346,316701297,Clique ; Lisi Harrison (Paperback; 2004),0.75,BRAND_NEW,Brand New. Book is in pristine condition. Quick Delivery.,0.75,0.75
363455728,380679914,The Westing Game; A Puzzle Mystery by Ellen Raskin (1984; Paperback) ; Ellen Raskin (Paperback; 1984),0.75,VERY_GOOD,Quick Delivery.,0,0
348257858,306809222,The Chieftains; The Authorized Biography by John Glatt (2000; Paperback) ; John Glatt (Paperback; 2000),0.75,LIKE_NEW,Book is in perfect condition. Quick Delivery.,0,0
346023263,226213072,The Vote; Bush; Gore; and the Supreme Court (2001; Paperback) (Paperback; 2001),2.99,LIKE_NEW,Book is in excellent condition. Quick Delivery.,0,0
368792163,759103666,Leading With Passion; Change Management in the Twenty-First-Century Museum by Sherene Suchy (2004; Paperback) ; Sherene Suchy (Paperb...,14.99,LIKE_NEW,Book is in perfect condition. Quick Delivery.,0,0
346090109,684864975,Slab Rat by Ted Heller (2001; Paperback) ; Ted Heller (Paperback; 2001),0.75,BRAND_NEW,Book is in perfect condition. Quick Delivery.,0,0
368749611,1843910411,In a German Pension by Katherine Mansfield (2003; Paperback) ; Katherine Mansfield (Paperback; 2003),0.75,BRAND_NEW,Book is in perfect condition. Quick Delivery.,0,0
349508082,156005190,The Book of Mercy by Kathleen Cambor (1997; Paperback) ; Kathleen Cambor (Paperback; 1997),0.75,BRAND_NEW,Book is in perfect condition. Quick Delivery.,0,0
346341456,1576731103,Dear Silver; A Palisades Contemporary Romance by Lorena McCourtney (1997; Paperback) ; Lorena McCourtney (Paperback; 1997),0.99,LIKE_NEW,Book is in perfect condition. Quick Delivery.,0,0
346711820,140084185,Woman in a Lampshade by Elizabeth Jolley (1986; Paperback) ; Elizabeth Jolley (Paperback; 1986),0.99,LIKE_NEW,Book is in perfect condition. Quick Delivery.,0,0
350878071,143034561,Children of God Go Bowling by Shannon Olson (2005; Paperback; Reprint) ; Shannon Olson (Paperback; 2005),0.75,BRAND_NEW,Book is in perfect condition. Quick Delivery.,0,0
367404222,067003455X,The New Woman by Jon Hassler (2005; Hardcover) ; Jon Hassler (Hardcover; 2005),0.75,BRAND_NEW,Book is in perfect condition. Quick Delivery.,0,0
330786728,803229062,Cottonwood Roots by Kem Luther (1993; Hardcover) ; Kem Luther (Hardcover; 1993),0.75,BRAND_NEW,Book is in perfect condition. Quick Delivery.,0,0
348657317,9568356215,The Social Contract  by Jean-Jacques Rousseau (2007; Unabridged; MP3 CD) ; Jean-Jacques Rousseau (Audio; 2007),2.49,LIKE_NEW,Book is in excellent condition.  Quick Delivery.  This is a book; there is not CD.,0,0
364802219,385501382,Schooling by Heather McGowan (2001; Hardcover) ; Heather McGowan (Hardcover; 2001),2.05,BRAND_NEW,Book is in perfect condition. Quick Delivery.,0,0
345028758,452267889,Mothering Ourselves; Help and Healing for Adult Daughters (1992; Paperback; Reprint) (Paperback; 1992),1.98,VERY_GOOD,Book is in excellent condition. Quick Delivery.,0,0
344683672,961736712,Movers; A Saga of the Scotch-Irish by Nancy Niblack Baxter (1986; Paperback) ; Nancy Niblack Baxter (Paperback; 1986),0.75,VERY_GOOD,Quick Delivery.,0,0
349864688,62508687,Carnival of the Spirit; Seasonal Celebrations and Rites of Passage by Luisah Teish (1994; Paperback) ; Luisah Teish (Paperback; 1994),8.99,BRAND_NEW,Book is in perfect condition. Quick Delivery.,0,0
349921773,860919293,An Injury to All; The Decline of American Unionism by Kim Moody (1988; Paperback) ; Kim Moody (Paperback; 1988),4.99,LIKE_NEW,Book is in perfect condition. Quick Delivery.,0,0
367698302,374316945,Dangerous Skies by Suzanne Fisher Staples (1996; Hardcover) ; Suzanne Fisher Staples (Hardcover; 1996),2.19,BRAND_NEW,Book is in perfect condition. Quick Delivery.,0,0
350603078,451218558,Duchess; A Novel of Sarah Churchill by Susan Holloway Scott (2006; Paperback) ; Susan Holloway Scott (Paperback; 2006),0.75,VERY_GOOD,Quick Delivery.,0,0
355564542,465026141,In Search of Deep Throat; The Greatest Political Mystery of Our Time by Leonard Garment (2001; Paperback; Reprint) ; Leonard Garment ...,0.75,BRAND_NEW,Book is in perfect condition. Quick Delivery.,0,0
349030410,964336650,The Immunization Resource Guide; Where to Find Answers to All Your Questions About Childhood Vaccinations by Diane Rozario (2000; Pap...,5.89,BRAND_NEW,Book is in perfect condition. Quick Delivery.,0,0
370686747,743282841,Naked in the Boardroom; A CEO Bares Her Secrets So You Can Transform Your Career by Robin Wolaner (2006; Paperback; Reprint) ; Robin ...,0.75,BRAND_NEW,Book is in perfect condition. Quick Delivery.,0,0
350072224,60969555,The Quality School; Managing Students without Coercion by William Glasser (1992; Book; Revised) ; William Glasser (Book; 1992),0.75,LIKE_NEW,Book is in excellent condition. Quick Delivery.,0,0
349534092,967891310,A Women's Health Resource; A Guide to Health and Hormone Balance by Inc. Women's Institute Transitions for Health (2001; Paperback; R...,0.75,BRAND_NEW,Book is in perfect condition. Quick Delivery.,0,0
348285962,140155090,One Flew over the Cuckoo's Nest by Ken Kesey and John Clark Pratt (1977; Paperback) ; Ken Kesey; John Clark Pratt (Paperback; 1977),0.95,VERY_GOOD,Quick Delivery.,0,0
348749459,60932023,The Showrunners; A Season Inside the Billion-Dollar; Death-Defying; Madcap World of Television's Real Stars by David Wild (2000; Pape...,4.99,BRAND_NEW,Book is in perfect condition. Quick Delivery.,0,0
368515833,786837268,Fashion Kitty Versus the Fashion Queen by Charise Mericle Harper (2007; Paperback) ; Charise Mericle Harper (Paperback; 2007),4.49,BRAND_NEW,Book is in perfect condition. Quick Delivery.,0,0
364042362,316105627,Long-arm Quarterback by Matt Christopher (1999; Paperback) ; Matt Christopher (Paperback; 1999),1.49,BRAND_NEW,Book is in perfect condition. I have many Matt Christopher books listed on Half.com. Buy more then one from me and SAVE ON SHIPPING.,0,0
344685180,316140589,Tough to Tackle by Matt Christopher (1987; Paperback; Reprint) ; Matt Christopher (Paperback; 1987),0.99,BRAND_NEW,Book is in perfect condition. I have many Matt Christopher books listed on Half.com. Buy more then one from me and SAVE ON SHIPPING.,0,0
348029338,451182146,The Paper by Dewey Gram (1994; Paperback; Media Tie In) ; Dewey Gram (Paperback; 1994),0.75,BRAND_NEW,Book is in perfect condition. Quick Delivery.,0,0
347663783,051746277X,Bruce Springsteen by Michael Stewart and M. Stewart (1986; Hardcover) ; Michael Stewart; M. Stewart (Hardcover; 1986),2.88,BRAND_NEW,Book is in pristine condition. Quick Delivery.,0,0
347756900,822334925,Environmentality; Technologies Of Government And The Making Of Subjects by Arun Agrawal (2005; Paperback) ; Arun Agrawal (Paperback; ...,8.99,LIKE_NEW,Book is in excellent condition. Quick Delivery.,0,0
351210295,61137464,Vince and Joy by Lisa Jewell (2006; Paperback) ; Lisa Jewell (Paperback; 2006),0.75,BRAND_NEW,Book is in pristine condition. Quick Delivery.,0,0
322716402,1555838111,They Say She Tastes Like Honey by Michelle Sawyer (2003; Paperback) ; Michelle Sawyer (Paperback; 2003),2.49,BRAND_NEW,Book is in pristine condition. Quick Delivery.,0,0
346506441,60517670,Isn't It Romantic by Ron Hansen (2004; Paperback; Reprint) ; Ron Hansen (Paperback; 2004),0.75,BRAND_NEW,Book is in pristine condition. Quick Delivery.,0,0
349568483,1580050204,Out of Time by Paula Martinac (1999; Paperback) ; Paula Martinac (Paperback; 1999),3.99,BRAND_NEW,Book is in pristine condition. Quick Delivery.,0,0
349031407,134964721,The Inclusive Classroom; Strategies for Effective Differentiated Instruction by Margo A. Mastropieri and Thomas E. Scruggs (1999; Pap...,1.99,BRAND_NEW,Book is in pristine condition. Quick Delivery.,2.48,2.48
349902071,1559349867,Environmental Ethics; Concepts; Policy; and Theory by Joseph Desjardins and Joseph R. Desjardins (1998; Paperback) ; Joseph R. Desjar...,6.99,LIKE_NEW,Book is in perfect condition. Quick Delivery.,0,0
324996414,70945012,The Compleat Day Trader II by Jacob Bernstein (1998; Hardcover) ; Jacob Bernstein (Hardcover; 1998),5.99,BRAND_NEW,Book is in perfect condition. Quick Delivery.,0,0
350450844,394577639,People's Charter; The Pursuit of Rights in America by Stewart Burns and James MacGregor Burns (1991; Hardcover) ; Stewart Burns; Jame...,2.49,BRAND_NEW,Book is in perfect condition. Quick Delivery.,0,0
345669908,671755862,Live from the Battlefield; From Vietnam to Baghdad; 35 Years in the World's War Zones by Peter Arnett (1993; Hardcover) ; Peter Arnet...,0.75,BRAND_NEW,Book is in perfect condition. Quick Delivery.,0,0
333678247,803729855,The Truth by Zizou Corder (2005; Hardcover) ; Zizou Corder (Hardcover; 2005),2.95,BRAND_NEW,Book is in perfect condition. Quick Delivery.,0,0
349830149,895260190,South Park Conservatives; The Revolt Against Liberal Media Bias by Brian C. Anderson (2005; Hardcover) ; Brian C. Anderson (Hardcover...,0.75,BRAND_NEW,Book is in perfect condition. Quick Delivery.,0.75,0.75
349343710,1558215182,Shadows in the Sea; The Sharks; Skates; and Rays by Thomas B. Allen and Harold W. McCormick (1996; Paperback; Updated) ; Thomas B. Al...,1.03,VERY_GOOD,Quick Delivery.,0,0
348112869,142571143X,Penn in Ink; Pathfinders; Swashbucklers; Scribblers & Sages; Portraits from the Pennsylvania Gazette by Samuel Hughes (2006; Paperbac...,3.99,BRAND_NEW,Book is in perfect condition. Quick Delivery.,0,0
364145096,844257370,Macbeth by William Shakespeare (1994; Paperback) ; William Shakespeare (Paperback; 1994),0.75,VERY_GOOD,Quick Delivery.,0,0
364597448,1410420019,The Scarpetta Factor by Patricia Cornwell (2009; Hardcover; Large Print) ; Patricia Cornwell (Hardcover; 2009),14.99,BRAND_NEW,Book is in perfect condition. Quick Delivery.,0,0
351692863,1879373955,Free Ireland; Towards a Lasting Peace by Gerry Adams (1994; Paperback) ; Gerry Adams (Paperback; 1994),0.99,LIKE_NEW,Book is in perfect condition. Quick Delivery.,0,0
346606167,933216076,The Woman Who Owned the Shadows by Paula Gunn Allen (1983; Paperback; Illustrated) ; Paula Gunn Allen (Paperback; 1983),1.19,LIKE_NEW,Book is in perfect condition. Quick Delivery.,0,0
346974609,1565849485,The Freedom; Shadows And Hallucinations in Occupied Iraq by Christian Parenti (2004; Hardcover) ; Christian Parenti (Hardcover; 2004),0.75,BRAND_NEW,Book is in perfect condition. Quick Delivery.,0.75,0.75
345803008,394755391,Uncoupling; How Relationships Come Apart by Diane Vaughan (1987; Paperback) ; Diane Vaughan (Paperback; 1987),1.05,BRAND_NEW,Book is in perfect condition. Quick Delivery.,0,0
351563385,152015914,Jubilee Journey by Carolyn Meyer (1997; Paperback) ; Carolyn Meyer (Paperback; 1997),0.75,BRAND_NEW,Book is in perfect condition. Quick Delivery.,0,0
348804756,914314033,Psyching Out Vegas; Winning Through Psychology in the Casinos of the World by Marv Karlins Ph.D. (1983; Hardcover) ; Marv Karlins Ph....,4.85,BRAND_NEW,Book is in perfect condition. Quick Delivery.,0,0
330265444,689111703,The Surface of Earth (1981) (1981),2.09,VERY_GOOD,Quick Delivery.,0,0
346074283,006096510X,The Power of Judyism by Judy Tenuta (1991; Paperback) ; Judy Tenuta (Paperback; 1991),1.84,BRAND_NEW,Book is in perfect condition. Quick Delivery.,0,0
349187151,1590523075,Stories from a Soldiers Heart by Chuck Holton and Alice Gray (2003; Paperback) ; Alice Gray; Chuck Holton (Paperback; 2003),1.58,BRAND_NEW,Book is in perfect condition. Quick Delivery.,0,0
348425256,380762382,Wise Words and Wives' Tales; The Origins; Meanings; and Time-Honored Wisdom of Proverbs and Folk Sayings; Olde and New by Stuart Flex...,14.99,BRAND_NEW,Book is in perfect condition. Quick Delivery.,0,0
346017485,395415012,Sunrise With Seamonsters by Paul Theroux (1986; Paperback; Reprint) ; Paul Theroux (Paperback; 1986),2.15,BRAND_NEW,Book is in perfect condition. Quick Delivery.,0,0
328718396,943173612,The Return of Richard Nixon and Other Essays by Gregory McNamee (1990; Paperback) ; Gregory McNamee (Paperback; 1990),1.03,BRAND_NEW,Book is in perfect condition. Quick Delivery.,0,0
351804477,679783407,The Yellow Wall-Paper and Other Writings by Charlotte Perkins Gilman (2000; Paperback) ; Charlotte Perkins Gilman (Paperback; 2000),4.89,BRAND_NEW,Book is in perfect condition. Quick Delivery.,0,0
348605954,761112561,How to Dump a Guy; (A Coward's Manual) by Kate Fillion and Ellen Ladowsky (1998; Paperback) ; Ellen Ladowsky; Kate Fillion (Paperback...,0.75,BRAND_NEW,Book is in perfect condition. Quick Delivery.,0,0
332127408,451525809,Ethan Frome (1996; Paperback) (Paperback; 1996),0.75,VERY_GOOD,Quick Delivery.,0,0
348999165,307231828,The Berenstain Bears All Year 'round by Stan Berenstain and Jan Berenstain (1993; Book; Illustrated) ; Stan Berenstain; Jan Berenstai...,4.99,LIKE_NEW,Book is in perfect condition. Quick Delivery.,0,0
346575132,1572340614,Home Sweet Tree; The Berenstain Bears by Stan Berenstain (1995; Hardcover) ; Stan Berenstain (Hardcover; 1995),1.89,BRAND_NEW,Book is in perfect condition. Quick Delivery.,0,0
347528033,394923952,In a People House; by Dr. Seuss (2007; Hardcover) ; Dr. Seuss (Hardcover; 2007),9.99,BRAND_NEW,Book is in perfect condition. SAVE ON SHIPPING by buying more then one book from me. I have many Dr. Seuss books listed on Half.com.,0,0
365854067,152049185,The Alley by Eleanor Estes (2003; Paperback) ; Eleanor Estes (Paperback; 2003),0.94,BRAND_NEW,Book is in perfect condition. Quick Delivery.,0,0
350674581,525451420,Christopher Robin Leads an Expedition by A. A. Milne (1993; Hardcover) ; A.A. Milne (Hardcover; 1993),0.75,BRAND_NEW,Book is in perfect condition. Quick Delivery.,0,0
347105624,689705212,El/Senor Presidente by Miguel Angel Asturias and Miguel Asturias (1975; Paperback) ; Miguel Asturias; Miguel Angel Asturias (Paperbac...,0.75,VERY_GOOD,Quick Delivery.,0,0
330014141,865471835,Westward the Women by Nancy Wilson Ross (1985; Paperback; Reprint) ; Nancy Wilson Ross (Paperback; 1985),4.99,BRAND_NEW,Book is in perfect condition. Quick Delivery.,0,0
349393206,130100447,Mental Retardation; A Life Cycle Approach by Clifford J. Drew and Michael L. Hardman (1999; Hardcover; Subsequent Edition) ; Clifford...,0.75,VERY_GOOD,Book is in excellent condition; pages have highlighting. Quick Delivery.,0,0
348429172,038524584X,Final Warning; Averting Disaster in the New Age of Terrorism by Jeff Kamen (1989; Hardcover) ; Jeff Kamen (Hardcover; 1989),1.84,BRAND_NEW,Book is in perfect condition. Quick Delivery.,0,0
349129344,62512374,In Defense of Hunting by James A. Swan (1995; Paperback) ; James A. Swan (Paperback; 1995),0.87,VERY_GOOD,Quick Delivery.,0,0
370932093,375706933,My Cat Spit McGee by Willie Morris (2000; Paperback) ; Willie Morris (Paperback; 2000),1.64,BRAND_NEW,Book is in perfect condition. Quick Delivery.,0,0
351407433,446692972,The Jupiter Myth by Lindsey Davis (2004; Paperback; Reprint) ; Lindsey Davis (Paperback; 2004),4.49,LIKE_NEW,Book is in perfect condition. Quick Delivery.,0,0
350270850,142400637,Keeper of the Doves by Betsy C. Byars (2004; Paperback; Reprint) ; Betsy C. Byars (Paperback; 2004),0.75,LIKE_NEW,Book is in perfect condition. Quick Delivery.,0,0
351124067,253203953,Studies in Entertainment; Critical Approaches to Mass Culture (1986; Paperback) (Paperback; 1986),1.33,LIKE_NEW,Book is in perfect condition. Quick Delivery.,0,0
352306255,452285747,Green Living; The E Magazine Handbook for Living Lightly on the Earth by E Magazine (2005; Paperback) ; E Magazine (Paperback; 2005),0.75,BRAND_NEW,Book is in perfect condition. Quick Delivery.,0,0
350607893,802137733,George Washington's Expense Account by Dr. George Washington and Marvin Kitman (2001; Paperback; Reprint) ; Dr. George Washington; Ma...,0.75,VERY_GOOD,Quick Delivery.,0,0
346183067,684838001,Talking in Bed by Antonya Nelson (1998; Paperback) ; Antonya Nelson (Paperback; 1998),1.05,BRAND_NEW,Book is in perfect condition. Quick Delivery.,0,0
345345756,375712925,The Emperor of Ocean Park by Stephen L. Carter (2003; Paperback; Reprint) ; Stephen L. Carter (Paperback; 2003),0.75,BRAND_NEW,Book is in perfect condition. Quick Delivery.,0,0
349666469,865470723,Not Now; but Now by M. F. K. Fisher (1982; Paperback) ; M. F. K. Fisher (Paperback; 1982),1.03,VERY_GOOD,Quick Delivery.,0,0
347235848,451224116,Nights of Rain and Stars by Maeve Binchy (2008; Paperback; Reprint) ; Maeve Binchy (Paperback; 2008),0.75,BRAND_NEW,Book is in perfect condition. Quick Delivery.,0,0
332062808,448110032,Aesop's Fables by Aesop (1981; Paperback) ; Aesop (Paperback; 1981),1.05,VERY_GOOD,Book is in perfect condition. Quick Delivery.,0,0
324454918,373619790,Critical Effect by Don Pendleton (2008; Paperback) ; Don Pendleton (Paperback; 2008),2.89,BRAND_NEW,Book is in perfect condition. Quick Delivery.,0,0
324097324,373619782,Act of War by Don Pendleton (2008; Paperback) ; Don Pendleton (Paperback; 2008),4.99,BRAND_NEW,Book is in perfect condition. Quick Delivery.,0,0
351221017,743218035,The Keepers of Truth by Michael Collins (2001; Paperback) ; Michael Collins (Paperback; 2001),0.75,BRAND_NEW,Book is in perfect condition. Quick Delivery.,0,0
348245924,684804476,Mandate of Heaven; The Legacy of Tiananmen Square and the Next Generation of China's Leaders by Orville Schell (1995; Paperback; Repr...,1.95,LIKE_NEW,Book is in perfect condition. Quick Delivery.,0,0
348055807,143038850,The Company by Robert Littell (2007; Paperback; Reissue) ; Robert Littell (Paperback; 2007),0.75,VERY_GOOD,Book is in perfect condition. Quick Delivery.,0,0
350004010,870498002,Black Music in the Harlem Renaissance (1993; Paperback) (Paperback; 1993),10.99,VERY_GOOD,Book is in perfect condition. Quick Delivery.,0,0
365644105,152085661,Black Pioneers of Science and Invention by Louis Haber (2007; Paperback; Reprint) ; Louis Haber (Paperback; 2007),2.99,BRAND_NEW,Book is in perfect condition. Quick Delivery.,0,0
349337302,394826426,Paddington Bear by Michael Bond (1973; Book; Illustrated) ; Michael Bond (Book; 1973),3.89,LIKE_NEW,Book is in perfect condition. Quick Delivery.,0,0
